,test_id,gene_id
50644,ENSG00000270244.1,ENSG00000270244.1
50645,ENSG00000270248.1,ENSG00000270248.1
50646,ENSG00000270249.1,ENSG00000270249.1
50647,ENSG00000270251.1,ENSG00000270251.1
50648,ENSG00000270252.1,ENSG00000270252.1
50649,ENSG00000270255.1,ENSG00000270255.1
50650,ENSG00000270257.1,ENSG00000270257.1
50651,ENSG00000270258.1,ENSG00000270258.1
50652,ENSG00000270259.2,ENSG00000270259.2
50653,ENSG00000270264.1,ENSG00000270264.1
50654,ENSG00000270265.1,ENSG00000270265.1
50655,ENSG00000270268.1,ENSG00000270268.1
50656,ENSG00000270269.1,ENSG00000270269.1
50657,ENSG00000270270.1,ENSG00000270270.1
50658,ENSG00000270273.1,ENSG00000270273.1
50659,ENSG00000270275.1,ENSG00000270275.1
50660,ENSG00000270276.2,ENSG00000270276.2
50661,ENSG00000270277.1,ENSG00000270277.1
50662,ENSG00000270279.1,ENSG00000270279.1
50663,ENSG00000270280.1,ENSG00000270280.1
50664,ENSG00000270281.1,ENSG00000270281.1
50665,ENSG00000270282.1,ENSG00000270282.1
50666,ENSG00000270285.1,ENSG00000270285.1
50667,ENSG00000270287.1,ENSG00000270287.1
50668,ENSG00000270289.1,ENSG00000270289.1
50669,ENSG00000270292.1,ENSG00000270292.1
50670,ENSG00000270293.1,ENSG00000270293.1
50671,ENSG00000270294.1,ENSG00000270294.1
50672,ENSG00000270296.1,ENSG00000270296.1
50673,ENSG00000270299.1,ENSG00000270299.1
50674,ENSG00000270300.2,ENSG00000270300.2
50675,ENSG00000270301.1,ENSG00000270301.1
50676,ENSG00000270302.1,ENSG00000270302.1
50677,ENSG00000270304.1,ENSG00000270304.1
50678,ENSG00000270306.1,ENSG00000270306.1
50679,ENSG00000270307.1,ENSG00000270307.1
50680,ENSG00000270308.1,ENSG00000270308.1
50681,ENSG00000270313.1,ENSG00000270313.1
50682,ENSG00000270314.1,ENSG00000270314.1
50683,ENSG00000270316.1,ENSG00000270316.1
50684,ENSG00000270317.1,ENSG00000270317.1
50685,ENSG00000270318.1,ENSG00000270318.1
50686,ENSG00000270321.1,ENSG00000270321.1
50687,ENSG00000270322.1,ENSG00000270322.1
50688,ENSG00000270323.1,ENSG00000270323.1
50689,ENSG00000270324.1,ENSG00000270324.1
50690,ENSG00000270325.1,ENSG00000270325.1
50691,ENSG00000270326.1,ENSG00000270326.1
50692,ENSG00000270328.1,ENSG00000270328.1
50693,ENSG00000270330.1,ENSG00000270330.1
50694,ENSG00000270332.1,ENSG00000270332.1
50695,ENSG00000270333.1,ENSG00000270333.1
50696,ENSG00000270335.1,ENSG00000270335.1
50697,ENSG00000270336.1,ENSG00000270336.1
50698,ENSG00000270339.3,ENSG00000270339.3
50699,ENSG00000270342.1,ENSG00000270342.1
50700,ENSG00000270343.1,ENSG00000270343.1
50701,ENSG00000270344.2,ENSG00000270344.2
50702,ENSG00000270347.1,ENSG00000270347.1
50703,ENSG00000270350.1,ENSG00000270350.1
50704,ENSG00000270352.1,ENSG00000270352.1
50705,ENSG00000270354.1,ENSG00000270354.1
50706,ENSG00000270356.1,ENSG00000270356.1
50707,ENSG00000270359.1,ENSG00000270359.1
50708,ENSG00000270361.1,ENSG00000270361.1
50709,ENSG00000270362.1,ENSG00000270362.1
50710,ENSG00000270367.1,ENSG00000270367.1
50711,ENSG00000270369.1,ENSG00000270369.1
50712,ENSG00000270371.1,ENSG00000270371.1
50713,ENSG00000270372.1,ENSG00000270372.1
50714,ENSG00000270377.1,ENSG00000270377.1
50715,ENSG00000270378.1,ENSG00000270378.1
50716,ENSG00000270379.5,ENSG00000270379.5
50717,ENSG00000270380.1,ENSG00000270380.1
50718,ENSG00000270381.1,ENSG00000270381.1
50719,ENSG00000270382.1,ENSG00000270382.1
50720,ENSG00000270384.1,ENSG00000270384.1
50721,ENSG00000270385.1,ENSG00000270385.1
50722,ENSG00000270387.1,ENSG00000270387.1
50723,ENSG00000270388.1,ENSG00000270388.1
50724,ENSG00000270390.1,ENSG00000270390.1
50725,ENSG00000270392.2,ENSG00000270392.2
50726,ENSG00000270393.1,ENSG00000270393.1
50727,ENSG00000270394.4,ENSG00000270394.4
50728,ENSG00000270395.1,ENSG00000270395.1
50729,ENSG00000270397.1,ENSG00000270397.1
50730,ENSG00000270400.1,ENSG00000270400.1
50731,ENSG00000270401.1,ENSG00000270401.1
50732,ENSG00000270402.1,ENSG00000270402.1
50733,ENSG00000270403.1,ENSG00000270403.1
50734,ENSG00000270405.1,ENSG00000270405.1
50735,ENSG00000270409.1,ENSG00000270409.1
50736,ENSG00000270411.1,ENSG00000270411.1
50737,ENSG00000270412.1,ENSG00000270412.1
50738,ENSG00000270413.1,ENSG00000270413.1
50739,ENSG00000270415.1,ENSG00000270415.1
50740,ENSG00000270416.2,ENSG00000270416.2
50741,ENSG00000270419.1,ENSG00000270419.1
50742,ENSG00000270421.1,ENSG00000270421.1
50743,ENSG00000270422.1,ENSG00000270422.1
50744,ENSG00000270423.1,ENSG00000270423.1
50745,ENSG00000270424.1,ENSG00000270424.1
50746,ENSG00000270425.1,ENSG00000270425.1
50747,ENSG00000270426.1,ENSG00000270426.1
50748,ENSG00000270427.1,ENSG00000270427.1
50749,ENSG00000270429.1,ENSG00000270429.1
50750,ENSG00000270430.1,ENSG00000270430.1
50751,ENSG00000270431.1,ENSG00000270431.1
50752,ENSG00000270432.1,ENSG00000270432.1
50753,ENSG00000270433.1,ENSG00000270433.1
50754,ENSG00000270434.1,ENSG00000270434.1
50755,ENSG00000270435.1,ENSG00000270435.1
50756,ENSG00000270437.1,ENSG00000270437.1
50757,ENSG00000270440.1,ENSG00000270440.1
50758,ENSG00000270441.1,ENSG00000270441.1
50759,ENSG00000270442.1,ENSG00000270442.1
50760,ENSG00000270443.1,ENSG00000270443.1
50761,ENSG00000270444.1,ENSG00000270444.1
50762,ENSG00000270445.1,ENSG00000270445.1
50763,ENSG00000270446.1,ENSG00000270446.1
50764,ENSG00000270447.1,ENSG00000270447.1
50765,ENSG00000270449.1,ENSG00000270449.1
50766,ENSG00000270450.1,ENSG00000270450.1
50767,ENSG00000270451.1,ENSG00000270451.1
50768,ENSG00000270453.1,ENSG00000270453.1
50769,ENSG00000270455.1,ENSG00000270455.1
50770,ENSG00000270456.1,ENSG00000270456.1
50771,ENSG00000270457.1,ENSG00000270457.1
50772,ENSG00000270458.1,ENSG00000270458.1
50773,ENSG00000270460.1,ENSG00000270460.1
50774,ENSG00000270462.1,ENSG00000270462.1
50775,ENSG00000270467.1,ENSG00000270467.1
50776,ENSG00000270469.1,ENSG00000270469.1
50777,ENSG00000270470.1,ENSG00000270470.1
50778,ENSG00000270472.2,ENSG00000270472.2
50779,ENSG00000270474.2,ENSG00000270474.2
50780,ENSG00000270475.1,ENSG00000270475.1
50781,ENSG00000270477.1,ENSG00000270477.1
50782,ENSG00000270479.1,ENSG00000270479.1
50783,ENSG00000270480.1,ENSG00000270480.1
50784,ENSG00000270482.1,ENSG00000270482.1
50785,ENSG00000270484.1,ENSG00000270484.1
50786,ENSG00000270487.1,ENSG00000270487.1
50787,ENSG00000270488.1,ENSG00000270488.1
50788,ENSG00000270490.1,ENSG00000270490.1
50789,ENSG00000270491.1,ENSG00000270491.1
50790,ENSG00000270492.1,ENSG00000270492.1
50791,ENSG00000270493.1,ENSG00000270493.1
50792,ENSG00000270494.1,ENSG00000270494.1
50793,ENSG00000270495.1,ENSG00000270495.1
50794,ENSG00000270496.1,ENSG00000270496.1
50795,ENSG00000270497.1,ENSG00000270497.1
50796,ENSG00000270499.1,ENSG00000270499.1
50797,ENSG00000270500.1,ENSG00000270500.1
50798,ENSG00000270503.1,ENSG00000270503.1
50799,ENSG00000270504.1,ENSG00000270504.1
50800,ENSG00000270505.1,ENSG00000270505.1
50801,ENSG00000270506.1,ENSG00000270506.1
50802,ENSG00000270507.1,ENSG00000270507.1
50803,ENSG00000270509.1,ENSG00000270509.1
50804,ENSG00000270510.1,ENSG00000270510.1
50805,ENSG00000270512.1,ENSG00000270512.1
50806,ENSG00000270513.1,ENSG00000270513.1
50807,ENSG00000270516.1,ENSG00000270516.1
50808,ENSG00000270518.2,ENSG00000270518.2
50809,ENSG00000270521.1,ENSG00000270521.1
50810,ENSG00000270522.1,ENSG00000270522.1
50811,ENSG00000270523.1,ENSG00000270523.1
50812,ENSG00000270524.1,ENSG00000270524.1
50813,ENSG00000270526.1,ENSG00000270526.1
50814,ENSG00000270528.1,ENSG00000270528.1
50815,ENSG00000270531.1,ENSG00000270531.1
50816,ENSG00000270532.1,ENSG00000270532.1
50817,ENSG00000270533.2,ENSG00000270533.2
50818,ENSG00000270535.1,ENSG00000270535.1
50819,ENSG00000270538.1,ENSG00000270538.1
50820,ENSG00000270540.1,ENSG00000270540.1
50821,ENSG00000270541.1,ENSG00000270541.1
50822,ENSG00000270542.1,ENSG00000270542.1
50823,ENSG00000270544.1,ENSG00000270544.1
50824,ENSG00000270547.5,ENSG00000270547.5
50825,ENSG00000270549.1,ENSG00000270549.1
50826,ENSG00000270550.1,ENSG00000270550.1
50827,ENSG00000270552.1,ENSG00000270552.1
50828,ENSG00000270553.1,ENSG00000270553.1
50829,ENSG00000270554.1,ENSG00000270554.1
50830,ENSG00000270555.1,ENSG00000270555.1
50831,ENSG00000270557.1,ENSG00000270557.1
50832,ENSG00000270558.1,ENSG00000270558.1
50833,ENSG00000270560.1,ENSG00000270560.1
50834,ENSG00000270562.1,ENSG00000270562.1
50835,ENSG00000270569.1,ENSG00000270569.1
50836,ENSG00000270570.1,ENSG00000270570.1
50837,ENSG00000270571.2,ENSG00000270571.2
50838,ENSG00000270574.1,ENSG00000270574.1
50839,ENSG00000270575.1,ENSG00000270575.1
50840,ENSG00000270576.1,ENSG00000270576.1
50841,ENSG00000270577.1,ENSG00000270577.1
50842,ENSG00000270578.1,ENSG00000270578.1
50843,ENSG00000270580.5,ENSG00000270580.5
50844,ENSG00000270583.1,ENSG00000270583.1
50845,ENSG00000270584.1,ENSG00000270584.1
50846,ENSG00000270585.1,ENSG00000270585.1
50847,ENSG00000270587.1,ENSG00000270587.1
50848,ENSG00000270588.1,ENSG00000270588.1
50849,ENSG00000270589.1,ENSG00000270589.1
50850,ENSG00000270591.1,ENSG00000270591.1
50851,ENSG00000270593.1,ENSG00000270593.1
50852,ENSG00000270598.1,ENSG00000270598.1
50853,ENSG00000270601.4,ENSG00000270601.4
50854,ENSG00000270604.5,ENSG00000270604.5
50855,ENSG00000270605.1,ENSG00000270605.1
50856,ENSG00000270606.1,ENSG00000270606.1
50857,ENSG00000270607.1,ENSG00000270607.1
50858,ENSG00000270610.1,ENSG00000270610.1
50859,ENSG00000270611.1,ENSG00000270611.1
50860,ENSG00000270612.1,ENSG00000270612.1
50861,ENSG00000270614.1,ENSG00000270614.1
50862,ENSG00000270615.1,ENSG00000270615.1
50863,ENSG00000270617.1,ENSG00000270617.1
50864,ENSG00000270618.1,ENSG00000270618.1
50865,ENSG00000270619.1,ENSG00000270619.1
50866,ENSG00000270620.1,ENSG00000270620.1
50867,ENSG00000270623.1,ENSG00000270623.1
50868,ENSG00000270624.1,ENSG00000270624.1
50869,ENSG00000270625.1,ENSG00000270625.1
50870,ENSG00000270627.1,ENSG00000270627.1
50871,ENSG00000270629.5,ENSG00000270629.5
50872,ENSG00000270631.1,ENSG00000270631.1
50873,ENSG00000270632.1,ENSG00000270632.1
50874,ENSG00000270634.1,ENSG00000270634.1
50875,ENSG00000270638.1,ENSG00000270638.1
50876,ENSG00000270639.1,ENSG00000270639.1
50877,ENSG00000270640.1,ENSG00000270640.1
50878,ENSG00000270641.1,ENSG00000270641.1
50879,ENSG00000270646.1,ENSG00000270646.1
50880,ENSG00000270647.5,ENSG00000270647.5
50881,ENSG00000270648.1,ENSG00000270648.1
50882,ENSG00000270652.1,ENSG00000270652.1
50883,ENSG00000270654.1,ENSG00000270654.1
50884,ENSG00000270655.1,ENSG00000270655.1
50885,ENSG00000270659.1,ENSG00000270659.1
50886,ENSG00000270661.1,ENSG00000270661.1
50887,ENSG00000270664.1,ENSG00000270664.1
50888,ENSG00000270665.1,ENSG00000270665.1
50889,ENSG00000270666.1,ENSG00000270666.1
50890,ENSG00000270669.1,ENSG00000270669.1
50891,ENSG00000270670.1,ENSG00000270670.1
50892,ENSG00000270672.1,ENSG00000270672.1
50893,ENSG00000270673.1,ENSG00000270673.1
50894,ENSG00000270677.1,ENSG00000270677.1
50895,ENSG00000270678.1,ENSG00000270678.1
50896,ENSG00000270679.1,ENSG00000270679.1
50897,ENSG00000270680.1,ENSG00000270680.1
50898,ENSG00000270681.1,ENSG00000270681.1
50899,ENSG00000270682.1,ENSG00000270682.1
50900,ENSG00000270683.1,ENSG00000270683.1
50901,ENSG00000270685.1,ENSG00000270685.1
50902,ENSG00000270688.1,ENSG00000270688.1
50903,ENSG00000270689.1,ENSG00000270689.1
50904,ENSG00000270690.1,ENSG00000270690.1
50905,ENSG00000270691.1,ENSG00000270691.1
50906,ENSG00000270694.1,ENSG00000270694.1
50907,ENSG00000270695.1,ENSG00000270695.1
50908,ENSG00000270696.1,ENSG00000270696.1
50909,ENSG00000270697.1,ENSG00000270697.1
50910,ENSG00000270698.1,ENSG00000270698.1
50911,ENSG00000270699.1,ENSG00000270699.1
50912,ENSG00000270701.1,ENSG00000270701.1
50913,ENSG00000270702.1,ENSG00000270702.1
50914,ENSG00000270704.3,ENSG00000270704.3
50915,ENSG00000270705.1,ENSG00000270705.1
50916,ENSG00000270706.1,ENSG00000270706.1
50917,ENSG00000270708.1,ENSG00000270708.1
50918,ENSG00000270709.1,ENSG00000270709.1
50919,ENSG00000270710.1,ENSG00000270710.1
50920,ENSG00000270711.1,ENSG00000270711.1
50921,ENSG00000270712.1,ENSG00000270712.1
50922,ENSG00000270713.1,ENSG00000270713.1
50923,ENSG00000270714.1,ENSG00000270714.1
50924,ENSG00000270716.1,ENSG00000270716.1
50925,ENSG00000270718.1,ENSG00000270718.1
50926,ENSG00000270719.1,ENSG00000270719.1
50927,ENSG00000270720.1,ENSG00000270720.1
50928,ENSG00000270722.1,ENSG00000270722.1
50929,ENSG00000270723.1,ENSG00000270723.1
50930,ENSG00000270725.1,ENSG00000270725.1
50931,ENSG00000270726.6,ENSG00000270726.6
50932,ENSG00000270726.6_PAR_Y,ENSG00000270726.6_PAR_Y
50933,ENSG00000270727.1,ENSG00000270727.1
50934,ENSG00000270728.1,ENSG00000270728.1
50935,ENSG00000270729.1,ENSG00000270729.1
50936,ENSG00000270733.1,ENSG00000270733.1
50937,ENSG00000270734.1,ENSG00000270734.1
50938,ENSG00000270736.1,ENSG00000270736.1
50939,ENSG00000270739.1,ENSG00000270739.1
50940,ENSG00000270741.1,ENSG00000270741.1
50941,ENSG00000270742.1,ENSG00000270742.1
50942,ENSG00000270745.1,ENSG00000270745.1
50943,ENSG00000270747.1,ENSG00000270747.1
50944,ENSG00000270748.1,ENSG00000270748.1
50945,ENSG00000270749.1,ENSG00000270749.1
50946,ENSG00000270751.1,ENSG00000270751.1
50947,ENSG00000270753.1,ENSG00000270753.1
50948,ENSG00000270754.1,ENSG00000270754.1
50949,ENSG00000270755.1,ENSG00000270755.1
50950,ENSG00000270757.1,ENSG00000270757.1
50951,ENSG00000270759.1,ENSG00000270759.1
50952,ENSG00000270760.1,ENSG00000270760.1
50953,ENSG00000270761.1,ENSG00000270761.1
50954,ENSG00000270762.1,ENSG00000270762.1
50955,ENSG00000270763.1,ENSG00000270763.1
50956,ENSG00000270764.1,ENSG00000270764.1
50957,ENSG00000270765.5,ENSG00000270765.5
50958,ENSG00000270766.1,ENSG00000270766.1
50959,ENSG00000270767.1,ENSG00000270767.1
50960,ENSG00000270771.1,ENSG00000270771.1
50961,ENSG00000270772.1,ENSG00000270772.1
50962,ENSG00000270773.1,ENSG00000270773.1
50963,ENSG00000270775.1,ENSG00000270775.1
50964,ENSG00000270776.1,ENSG00000270776.1
50965,ENSG00000270777.1,ENSG00000270777.1
50966,ENSG00000270778.1,ENSG00000270778.1
50967,ENSG00000270779.1,ENSG00000270779.1
50968,ENSG00000270780.1,ENSG00000270780.1
50969,ENSG00000270781.1,ENSG00000270781.1
50970,ENSG00000270782.1,ENSG00000270782.1
50971,ENSG00000270788.1,ENSG00000270788.1
50972,ENSG00000270789.1,ENSG00000270789.1
50973,ENSG00000270790.1,ENSG00000270790.1
50974,ENSG00000270791.1,ENSG00000270791.1
50975,ENSG00000270792.5,ENSG00000270792.5
50976,ENSG00000270793.1,ENSG00000270793.1
50977,ENSG00000270794.1,ENSG00000270794.1
50978,ENSG00000270797.1,ENSG00000270797.1
50979,ENSG00000270798.1,ENSG00000270798.1
50980,ENSG00000270799.1,ENSG00000270799.1
50981,ENSG00000270800.3,ENSG00000270800.3
50982,ENSG00000270802.2,ENSG00000270802.2
50983,ENSG00000270804.1,ENSG00000270804.1
50984,ENSG00000270806.1,ENSG00000270806.1
50985,ENSG00000270807.1,ENSG00000270807.1
50986,ENSG00000270808.1,ENSG00000270808.1
50987,ENSG00000270809.1,ENSG00000270809.1
50988,ENSG00000270811.1,ENSG00000270811.1
50989,ENSG00000270812.1,ENSG00000270812.1
50990,ENSG00000270813.2,ENSG00000270813.2
50991,ENSG00000270814.1,ENSG00000270814.1
50992,ENSG00000270815.1,ENSG00000270815.1
50993,ENSG00000270816.5,ENSG00000270816.5
50994,ENSG00000270818.1,ENSG00000270818.1
50995,ENSG00000270820.5,ENSG00000270820.5
50996,ENSG00000270822.1,ENSG00000270822.1
50997,ENSG00000270823.1,ENSG00000270823.1
50998,ENSG00000270824.1,ENSG00000270824.1
50999,ENSG00000270826.1,ENSG00000270826.1
51000,ENSG00000270828.1,ENSG00000270828.1
51001,ENSG00000270829.1,ENSG00000270829.1
51002,ENSG00000270830.1,ENSG00000270830.1
51003,ENSG00000270831.1,ENSG00000270831.1
51004,ENSG00000270832.1,ENSG00000270832.1
51005,ENSG00000270835.2,ENSG00000270835.2
51006,ENSG00000270837.1,ENSG00000270837.1
51007,ENSG00000270838.1,ENSG00000270838.1
51008,ENSG00000270839.1,ENSG00000270839.1
51009,ENSG00000270842.1,ENSG00000270842.1
51010,ENSG00000270846.1,ENSG00000270846.1
51011,ENSG00000270849.1,ENSG00000270849.1
51012,ENSG00000270850.1,ENSG00000270850.1
51013,ENSG00000270852.1,ENSG00000270852.1
51014,ENSG00000270855.1,ENSG00000270855.1
51015,ENSG00000270856.1,ENSG00000270856.1
51016,ENSG00000270857.1,ENSG00000270857.1
51017,ENSG00000270858.1,ENSG00000270858.1
51018,ENSG00000270859.1,ENSG00000270859.1
51019,ENSG00000270861.1,ENSG00000270861.1
51020,ENSG00000270863.1,ENSG00000270863.1
51021,ENSG00000270864.1,ENSG00000270864.1
51022,ENSG00000270865.1,ENSG00000270865.1
51023,ENSG00000270866.1,ENSG00000270866.1
51024,ENSG00000270868.1,ENSG00000270868.1
51025,ENSG00000270870.1,ENSG00000270870.1
51026,ENSG00000270871.1,ENSG00000270871.1
51027,ENSG00000270872.2,ENSG00000270872.2
51028,ENSG00000270874.1,ENSG00000270874.1
51029,ENSG00000270876.1,ENSG00000270876.1
51030,ENSG00000270878.1,ENSG00000270878.1
51031,ENSG00000270880.1,ENSG00000270880.1
51032,ENSG00000270882.2,ENSG00000270882.2
51033,ENSG00000270883.1,ENSG00000270883.1
51034,ENSG00000270885.1,ENSG00000270885.1
51035,ENSG00000270889.1,ENSG00000270889.1
51036,ENSG00000270890.1,ENSG00000270890.1
51037,ENSG00000270891.1,ENSG00000270891.1
51038,ENSG00000270892.1,ENSG00000270892.1
51039,ENSG00000270893.1,ENSG00000270893.1
51040,ENSG00000270894.1,ENSG00000270894.1
51041,ENSG00000270896.1,ENSG00000270896.1
51042,ENSG00000270897.1,ENSG00000270897.1
51043,ENSG00000270898.5,ENSG00000270898.5
51044,ENSG00000270900.1,ENSG00000270900.1
51045,ENSG00000270902.1,ENSG00000270902.1
51046,ENSG00000270903.1,ENSG00000270903.1
51047,ENSG00000270904.1,ENSG00000270904.1
51048,ENSG00000270906.1,ENSG00000270906.1
51049,ENSG00000270909.1,ENSG00000270909.1
51050,ENSG00000270911.1,ENSG00000270911.1
51051,ENSG00000270912.1,ENSG00000270912.1
51052,ENSG00000270914.1,ENSG00000270914.1
51053,ENSG00000270915.1,ENSG00000270915.1
51054,ENSG00000270916.1,ENSG00000270916.1
51055,ENSG00000270917.1,ENSG00000270917.1
51056,ENSG00000270919.1,ENSG00000270919.1
51057,ENSG00000270920.1,ENSG00000270920.1
51058,ENSG00000270921.1,ENSG00000270921.1
51059,ENSG00000270923.1,ENSG00000270923.1
51060,ENSG00000270924.1,ENSG00000270924.1
51061,ENSG00000270926.1,ENSG00000270926.1
51062,ENSG00000270927.1,ENSG00000270927.1
51063,ENSG00000270929.1,ENSG00000270929.1
51064,ENSG00000270930.1,ENSG00000270930.1
51065,ENSG00000270933.1,ENSG00000270933.1
51066,ENSG00000270934.1,ENSG00000270934.1
51067,ENSG00000270935.1,ENSG00000270935.1
51068,ENSG00000270936.1,ENSG00000270936.1
51069,ENSG00000270937.1,ENSG00000270937.1
51070,ENSG00000270938.1,ENSG00000270938.1
51071,ENSG00000270941.1,ENSG00000270941.1
51072,ENSG00000270945.1,ENSG00000270945.1
51073,ENSG00000270946.5,ENSG00000270946.5
51074,ENSG00000270947.1,ENSG00000270947.1
51075,ENSG00000270948.1,ENSG00000270948.1
51076,ENSG00000270951.1,ENSG00000270951.1
51077,ENSG00000270953.1,ENSG00000270953.1
51078,ENSG00000270954.1,ENSG00000270954.1
51079,ENSG00000270955.1,ENSG00000270955.1
51080,ENSG00000270956.1,ENSG00000270956.1
51081,ENSG00000270957.1,ENSG00000270957.1
51082,ENSG00000270959.1,ENSG00000270959.1
51083,ENSG00000270960.1,ENSG00000270960.1
51084,ENSG00000270961.1,ENSG00000270961.1
51085,ENSG00000270962.1,ENSG00000270962.1
51086,ENSG00000270964.1,ENSG00000270964.1
51087,ENSG00000270965.1,ENSG00000270965.1
51088,ENSG00000270966.1,ENSG00000270966.1
51089,ENSG00000270969.1,ENSG00000270969.1
51090,ENSG00000270971.2,ENSG00000270971.2
51091,ENSG00000270972.1,ENSG00000270972.1
51092,ENSG00000270973.1,ENSG00000270973.1
51093,ENSG00000270975.1,ENSG00000270975.1
51094,ENSG00000270976.1,ENSG00000270976.1
51095,ENSG00000270977.1,ENSG00000270977.1
51096,ENSG00000270978.1,ENSG00000270978.1
51097,ENSG00000270980.1,ENSG00000270980.1
51098,ENSG00000270981.1,ENSG00000270981.1
51099,ENSG00000270982.1,ENSG00000270982.1
51100,ENSG00000270983.1,ENSG00000270983.1
51101,ENSG00000270986.1,ENSG00000270986.1
51102,ENSG00000270987.1,ENSG00000270987.1
51103,ENSG00000270988.1,ENSG00000270988.1
51104,ENSG00000270989.1,ENSG00000270989.1
51105,ENSG00000270990.1,ENSG00000270990.1
51106,ENSG00000270992.1,ENSG00000270992.1
51107,ENSG00000270993.1,ENSG00000270993.1
51108,ENSG00000270994.1,ENSG00000270994.1
51109,ENSG00000270995.1,ENSG00000270995.1
51110,ENSG00000270996.1,ENSG00000270996.1
51111,ENSG00000270997.1,ENSG00000270997.1
51112,ENSG00000270999.1,ENSG00000270999.1
51113,ENSG00000271002.1,ENSG00000271002.1
51114,ENSG00000271003.1,ENSG00000271003.1
51115,ENSG00000271005.1,ENSG00000271005.1
51116,ENSG00000271009.3,ENSG00000271009.3
51117,ENSG00000271010.1,ENSG00000271010.1
51118,ENSG00000271011.1,ENSG00000271011.1
51119,ENSG00000271013.1,ENSG00000271013.1
51120,ENSG00000271014.1,ENSG00000271014.1
51121,ENSG00000271015.1,ENSG00000271015.1
51122,ENSG00000271018.1,ENSG00000271018.1
51123,ENSG00000271021.1,ENSG00000271021.1
51124,ENSG00000271022.1,ENSG00000271022.1
51125,ENSG00000271024.1,ENSG00000271024.1
51126,ENSG00000271025.1,ENSG00000271025.1
51127,ENSG00000271026.1,ENSG00000271026.1
51128,ENSG00000271027.1,ENSG00000271027.1
51129,ENSG00000271028.1,ENSG00000271028.1
51130,ENSG00000271029.1,ENSG00000271029.1
51131,ENSG00000271032.1,ENSG00000271032.1
51132,ENSG00000271034.1,ENSG00000271034.1
51133,ENSG00000271035.1,ENSG00000271035.1
51134,ENSG00000271036.1,ENSG00000271036.1
51135,ENSG00000271040.1,ENSG00000271040.1
51136,ENSG00000271041.1,ENSG00000271041.1
51137,ENSG00000271042.1,ENSG00000271042.1
51138,ENSG00000271043.2,ENSG00000271043.2
51139,ENSG00000271044.1,ENSG00000271044.1
51140,ENSG00000271045.1,ENSG00000271045.1
51141,ENSG00000271046.1,ENSG00000271046.1
51142,ENSG00000271047.1,ENSG00000271047.1
51143,ENSG00000271048.1,ENSG00000271048.1
51144,ENSG00000271049.1,ENSG00000271049.1
51145,ENSG00000271052.1,ENSG00000271052.1
51146,ENSG00000271053.1,ENSG00000271053.1
51147,ENSG00000271056.1,ENSG00000271056.1
51148,ENSG00000271057.1,ENSG00000271057.1
51149,ENSG00000271063.1,ENSG00000271063.1
51150,ENSG00000271064.1,ENSG00000271064.1
51151,ENSG00000271065.1,ENSG00000271065.1
51152,ENSG00000271070.1,ENSG00000271070.1
51153,ENSG00000271071.1,ENSG00000271071.1
51154,ENSG00000271072.1,ENSG00000271072.1
51155,ENSG00000271074.1,ENSG00000271074.1
51156,ENSG00000271075.1,ENSG00000271075.1
